index,prediction
337,12.50 centimeter
338,1.78 centimeter
339,
340,24.00 volt
341,46.00 gram
342,213.36 centimeter
343,25.00 centimeter
344,213.36 centimeter
345,75.00 centimeter
346,17.00 centimeter
347,8.50 centimeter
348,17.00 centimeter
349,
350,7.11 centimeter
351,10.16 centimeter
352,10.00 centimeter
353,16.00 centimeter
354,
355,7.49 centimeter
356,30.48 centimeter
357,7.80 centimeter
358,7.87 centimeter
359,226.80 gram
360,1.50 centimeter
361,1.50 centimeter
362,1050.00 gram
363,362873.60 gram
364,80.00 centimeter
365,55.00 centimeter
366,35.00 centimeter
367,35.00 centimeter
368,
369,60.00 centimeter
370,64.00 centimeter
371,190.00 centimeter
372,
373,17.80 centimeter
374,4.00 centimeter
375,57.00 centimeter
376,3000.00 gram
377,
378,12.00 volt
379,6.10 centimeter
380,12.00 centimeter
381,6.10 centimeter
382,60.00 centimeter
383,1786.02 gram
384,24.00 volt
385,
386,13.97 centimeter
387,14.00 centimeter
388,
389,96.77 centimeter
390,355.00 milliliter
391,40.00 centimeter
392,100.00 centimeter
393,11.43 centimeter
394,11.50 centimeter
395,11.50 centimeter
396,5443.10 gram
397,
398,15.00 centimeter
399,15.00 centimeter
400,15.00 centimeter
401,
402,226.80 gram
403,120.00 centimeter
404,7.90 centimeter
405,100000.00 centimeter
406,
407,24.00 volt
408,
409,13.50 centimeter
410,5.00 centimeter
411,13.50 centimeter
412,146.00 centimeter
413,17100.00 centimeter
414,
415,5000.00 gram
416,
417,500.00 gram
418,5.50 centimeter
419,21.08 centimeter
420,473.18 milliliter
421,
422,
423,69.00 centimeter
424,68.58 centimeter
425,69.00 centimeter
426,250.00 gram
427,7.70 centimeter
428,3.30 centimeter
429,8.00 centimeter
430,253.00 centimeter
431,54.00 centimeter
432,9.91 centimeter
433,10.00 centimeter
434,7.87 centimeter
435,8.00 centimeter
436,
437,9.98 centimeter
438,10.00 centimeter
439,10000.00 centimeter
440,4800.00 centimeter
441,
442,220.00 volt
443,
444,
445,
446,12.00 volt
447,920.00 gram
448,920.00 gram
449,42.00 centimeter
450,29.00 centimeter
451,
452,19.00 centimeter
453,50.00 centimeter
454,18.54 centimeter
455,7.98 centimeter
456,9.50 centimeter
457,21.00 centimeter
458,15.98 centimeter
459,175.01 centimeter
460,23.88 centimeter
461,60.00 centimeter
462,60.00 centimeter
463,60.00 centimeter
464,
465,
466,4535.92 gram
467,
468,99.22 gram
469,22.86 centimeter
470,39.00 centimeter
471,
472,
473,
474,35.05 centimeter
475,33.00 centimeter
476,33.02 centimeter
477,33.02 centimeter
478,10.92 centimeter
479,59874.14 gram
480,453.59 gram
481,355.00 milliliter
482,60.00 centimeter
483,37.00 centimeter
484,30.00 centimeter
485,30.00 centimeter
486,30.00 centimeter
487,9.91 centimeter
488,10.00 centimeter
489,15.00 centimeter
490,80.00 centimeter
491,75.00 centimeter
492,1200.00 centimeter
493,1200.00 centimeter
494,1200.00 centimeter
495,118.29 milliliter
496,3.58 centimeter
497,3.60 centimeter
498,6.35 centimeter
499,11.70 centimeter
500,109.50 centimeter
501,5.00 volt
502,30.48 centimeter
503,30.48 centimeter
504,
505,1000.00 milliliter
506,44.00 centimeter
507,9.00 centimeter
508,17.00 centimeter
509,17.78 centimeter
510,76.00 centimeter
511,76.00 centimeter
512,
513,23.11 centimeter
514,680.00 gram
515,75000.00 gram
516,2.54 centimeter
517,2.50 centimeter
518,4000.00 centimeter
519,
520,28.96 centimeter
521,99.82 centimeter
522,9.00 centimeter
523,67.00 centimeter
524,8.89 centimeter
525,10.00 centimeter
526,9.00 centimeter
527,17.96 centimeter
528,13.20 centimeter
529,12.95 centimeter
530,5.33 centimeter
531,14.20 centimeter
532,150.00 gram
533,
534,180.09 centimeter
535,500.00 gram
536,80.00 centimeter
537,35.05 centimeter
538,25.00 gram
539,150.00 centimeter
540,30.00 milliliter
541,21.00 centimeter
542,8.89 centimeter
543,10.00 centimeter
544,
545,40.64 centimeter
546,33.02 centimeter
547,60.96 centimeter
548,12.00 volt
549,190.00 centimeter
550,32.00 centimeter
551,14.99 centimeter
552,25.00 centimeter
553,400.00 gram
554,5.30 centimeter
555,8.64 centimeter
556,10.16 centimeter
557,15.24 centimeter
558,6.00 centimeter
559,25000.00 gram
560,
561,18.00 volt
562,21.97 centimeter
563,40.00 centimeter
564,20.00 centimeter
565,878.83 gram
566,3000.00 gram
567,
568,
569,15.00 centimeter
570,10.00 centimeter
571,176.00 centimeter
572,
573,453.59 gram
574,350.00 milliliter
575,2500.00 gram
576,3300.00 gram
577,19.81 centimeter
578,19.00 centimeter
579,140.00 centimeter
580,60.00 centimeter
581,93.80 centimeter
582,40.01 centimeter
583,
584,350.00 watt
585,
586,100.00 gram
587,200000.00 gram
588,9071.84 gram
589,2000.00 gram
590,
591,
592,60.00 centimeter
593,54.00 centimeter
594,170.00 centimeter
595,15.00 centimeter
596,14.99 centimeter
597,
598,25.20 volt
599,
600,
601,560.00 gram
602,250.00 milliliter
603,30.00 centimeter
604,2.20 centimeter
605,2.29 centimeter
606,2.29 centimeter
607,80.00 watt
608,12.00 volt
609,30.00 centimeter
610,171.00 centimeter
611,100.00 centimeter
612,127.00 centimeter
613,40.64 centimeter
614,
615,
616,24.00 volt
617,1202.02 gram
618,26.00 centimeter
619,27.94 centimeter
620,
621,25.00 watt
622,9.91 centimeter
623,20.00 centimeter
624,7.11 centimeter
625,7.30 centimeter
626,
627,80.00 centimeter
628,38.00 centimeter
629,178.05 centimeter
630,
631,90.00 centimeter
632,12.70 centimeter
633,12.70 centimeter
634,7.00 centimeter
635,27.00 centimeter
636,56.00 centimeter
637,41.91 centimeter
638,177.80 centimeter
639,10.16 centimeter
640,8.89 centimeter
641,48.26 centimeter
642,6.00 volt
643,120.00 centimeter
644,1000.00 watt
645,110.00 volt
646,19.56 centimeter
647,25.91 centimeter
648,150.00 milliliter
649,600.00 gram
650,110.00 volt
651,
652,40.00 watt
653,2267.96 gram
654,580.00 gram
655,70.05 centimeter
656,45.39 centimeter
657,40.00 centimeter
658,80.00 centimeter
659,11.00 centimeter
660,44.00 centimeter
661,13.00 centimeter
662,26.00 centimeter
663,26.00 centimeter
664,26.00 centimeter
665,47.00 centimeter
666,
667,53.50 centimeter
668,26.70 centimeter
669,136077.60 gram
670,236.00 milliliter
671,
672,206.95 gram
673,12.70 centimeter
674,12.70 centimeter
675,43.18 centimeter
676,100.08 centimeter
677,
678,48.00 gram
679,120.00 centimeter
680,7.60 centimeter
681,15.10 centimeter
682,3.17 centimeter
683,3.20 centimeter
684,200.00 gram
685,750.00 milliliter
686,5.00 volt
687,90.00 centimeter
688,27.94 centimeter
689,225.50 centimeter
690,
691,500.00 centimeter
692,8000.00 gram
693,68.00 centimeter
694,130.00 centimeter
695,20.00 watt
696,
697,13.00 centimeter
698,150.00 gram
699,
700,100.00 gram
701,
702,6.00 centimeter
703,9.00 centimeter
704,9.00 centimeter
705,20.00 centimeter
706,6.78 centimeter
707,180.00 centimeter
708,42.00 centimeter
709,17.27 centimeter
710,80.00 centimeter
711,64.00 gram
712,
713,20.00 centimeter
714,15.00 centimeter
715,20.00 centimeter
716,36.00 centimeter
717,43.18 centimeter
718,58.42 centimeter
719,34.00 gram
720,8.89 centimeter
721,30.00 centimeter
722,14741.74 gram
723,
724,
725,100.00 gram
726,
727,
728,
729,25.20 volt
730,
731,95.25 centimeter
732,101.60 centimeter
733,150.00 centimeter
734,150.00 centimeter
735,17.00 centimeter
736,15.50 centimeter
737,800.00 centimeter
738,500.00 centimeter
739,
740,473.18 milliliter
741,9.00 centimeter
742,8.89 centimeter
743,30.48 centimeter
744,400.00 watt
745,
746,13024.00 gram
747,3500.00 centimeter
748,50.00 centimeter
749,27.90 centimeter
750,35.56 centimeter
751,124737.80 gram
752,36000.00 centimeter
753,15.00 centimeter
754,9.91 centimeter
755,1.27 centimeter
756,1.40 centimeter
757,24.00 centimeter
758,25.40 centimeter
759,25.40 centimeter
760,49.61 gram
761,
762,
764,59.94 centimeter
765,118.56 milliliter
766,30.00 centimeter
767,6.99 centimeter
768,10.00 centimeter
769,96.52 centimeter
770,96.52 centimeter
771,96.52 centimeter
772,1000.00 watt
773,110.00 volt
774,
775,51.00 watt
776,
777,
778,3.40 centimeter
779,
780,
781,99.34 gram
782,16.18 centimeter
783,8.08 centimeter
784,
785,48.26 centimeter
786,47.00 centimeter
787,48.26 centimeter
788,1700.00 gram
789,9.00 centimeter
790,9.65 centimeter
791,9.65 centimeter
792,12.95 centimeter
793,15.00 centimeter
794,22.86 centimeter
795,23.00 centimeter
796,21.10 volt
797,12.00 centimeter
798,500.00 centimeter
799,500.00 centimeter
800,
801,55.88 centimeter
802,165.10 centimeter
803,76.20 centimeter
804,66.04 centimeter
805,64.00 centimeter
806,66.04 centimeter
807,30.50 centimeter
808,13.00 centimeter
809,
810,
811,
812,1400.00 gram
813,18.00 centimeter
814,31.00 centimeter
815,250.00 milliliter
816,
817,
818,
819,113.40 gram
820,60.00 centimeter
821,2.00 centimeter
822,5.00 centimeter
823,12.00 volt
824,1.60 watt
825,3200.00 gram
826,8.89 centimeter
827,5.71 centimeter
828,320.00 centimeter
829,181436.80 gram
830,240.97 gram
831,
832,7.50 centimeter
833,
834,1.00 gram
835,5.08 centimeter
836,2.54 centimeter
837,2500.00 centimeter
838,2500.00 centimeter
839,2500.00 centimeter
840,110.00 centimeter
841,50.04 centimeter
842,117.00 gram
843,360.04 gram
844,454.00 gram
845,
846,
847,35.05 centimeter
848,5000.00 gram
849,1200.00 milliliter
850,
851,
852,15.00 gram
853,51.44 centimeter
854,6.50 centimeter
855,17.02 centimeter
856,40.00 centimeter
857,760.00 centimeter
858,10976.93 gram
859,355.00 milliliter
860,
861,6.00 centimeter
862,136077.60 gram
863,7.00 centimeter
864,23.00 centimeter
865,23.00 centimeter
866,8.30 centimeter
867,150.00 milliliter
868,4.50 centimeter
869,25.40 centimeter
870,5.40 centimeter
871,10.80 centimeter
872,
873,90.00 centimeter
874,120.00 centimeter
875,2267.96 gram
876,105.00 centimeter
877,180.00 centimeter
878,488.00 gram
879,60.00 centimeter
880,2.49 centimeter
881,12.30 centimeter
882,793.79 gram
883,3.30 centimeter
884,3.30 centimeter
885,453.59 gram
886,20.00 watt
887,
888,
889,12.00 volt
890,120.00 centimeter
891,120.00 centimeter
892,119.89 centimeter
893,96.52 centimeter
894,83.82 centimeter
895,
896,247.00 centimeter
897,300.00 centimeter
898,84.00 centimeter
899,750.00 gram
900,
901,69.00 centimeter
902,15.50 centimeter
903,6.00 centimeter
904,116.00 milliliter
905,32.00 centimeter
906,167.00 centimeter
907,103.00 centimeter
908,104.14 centimeter
909,104.14 centimeter
910,30.00 centimeter
911,180.09 centimeter
912,1.00 centimeter
913,220.00 volt
914,
915,2154.56 gram
916,7.00 centimeter
917,33.00 centimeter
918,50.00 centimeter
919,3.00 centimeter
920,
921,220.00 volt
922,90.00 centimeter
923,25.50 centimeter
924,30.00 centimeter
925,
926,120.00 centimeter
927,45.72 centimeter
928,72.39 centimeter
929,23.37 centimeter
930,23.00 centimeter
931,23.37 centimeter
932,30.00 centimeter
933,12.00 volt
934,500.00 watt
935,120.00 volt
936,
937,30.02 centimeter
938,18.00 centimeter
939,
940,
941,
942,
943,
944,20.32 centimeter
945,7.62 centimeter
946,91.44 centimeter
947,
948,2100.13 gram
949,2.50 centimeter
950,2.49 centimeter
951,9.91 centimeter
952,15.00 centimeter
953,15.24 centimeter
954,17.78 centimeter
955,120.00 centimeter
956,35.50 centimeter
957,19.35 centimeter
958,10.72 centimeter
959,76000.00 centimeter
960,18500.00 centimeter
961,3.48 centimeter
962,27.50 centimeter
963,28.00 centimeter
964,27.94 centimeter
965,28.00 centimeter
966,10.00 centimeter
967,6.99 centimeter
968,
969,
970,3.10 centimeter
971,
972,13607.76 gram
973,6.99 centimeter
974,7.00 centimeter
975,10.00 centimeter
976,4535.92 gram
977,20.32 centimeter
978,1.70 centimeter
979,255.15 gram
980,80.00 milliliter
981,453.59 gram
982,4.83 centimeter
983,7.00 centimeter
984,102.11 centimeter
985,152.40 centimeter
986,250.00 milliliter
987,4.70 centimeter
988,18.00 centimeter
989,18.03 centimeter
990,26.67 centimeter
991,2778.25 gram
992,13.00 centimeter
993,8.48 centimeter
994,8.50 centimeter
995,30.48 centimeter
996,45.00 centimeter
997,200.00 gram
998,
999,283.50 gram
1000,2120.00 volt
1001,
1002,7257.47 gram
1003,9.50 centimeter
1004,10.00 centimeter
1005,
1006,
1007,68.00 centimeter
1008,172.36 gram
1009,81000.00 centimeter
1010,41.27 centimeter
1011,21.59 centimeter
1012,
1013,53.00 watt
1014,
1015,200.00 gram
1016,23.00 centimeter
1017,
1018,
1019,2126.21 gram
1020,78.99 centimeter
1021,3.17 centimeter
1022,27.94 centimeter
1023,15000.00 centimeter
1024,14800.00 centimeter
1025,81.03 centimeter
1026,156.00 gram
1027,454.00 gram
1028,226796.00 gram
1029,450.00 gram
1030,4.50 centimeter
1031,4.50 centimeter
1032,96.00 centimeter
1033,230.00 volt
1034,17.00 watt
1035,6.00 volt
1036,180.09 centimeter
1037,55.00 milliliter
1038,9.50 centimeter
1039,5.00 centimeter
1040,1500.00 milliliter
1041,14.00 centimeter
1042,198.12 centimeter
1043,15.00 centimeter
1044,5.84 centimeter
1045,59.00 centimeter
1046,
1047,
1048,12.00 watt
1049,
1050,121.92 centimeter
1051,35.56 centimeter
1052,9.00 centimeter
1053,
1054,
1055,40.00 centimeter
1056,20.60 centimeter
1057,13.00 centimeter
1058,12.70 centimeter
1059,340.19 gram
1060,
1061,24.00 volt
1062,
1063,
1064,240.00 volt
1065,14.00 centimeter
1066,
1067,23.00 centimeter
1068,44.00 centimeter
1069,17137.27 gram
1070,11.50 centimeter
1071,11.43 centimeter
1072,18.00 centimeter
1073,45.00 centimeter
1074,44.96 centimeter
1075,44.45 centimeter
1076,6.35 centimeter
1077,170.00 centimeter
1078,10.16 centimeter
1079,10.16 centimeter
1080,52.07 centimeter
1081,38.10 centimeter
1082,
1083,
1084,25.00 centimeter
1085,7.11 centimeter
1086,12.00 centimeter
1087,10.00 centimeter
1088,10.00 centimeter
1089,9.98 centimeter
1090,4989.51 gram
1091,20.10 centimeter
1092,20.07 centimeter
1093,790.00 centimeter
1094,
1095,6.00 centimeter
1096,9.00 centimeter
1097,9.00 centimeter
1098,153.00 centimeter
1099,
1100,28.00 gram
1101,4808.08 gram
1102,175.26 centimeter
1103,13.34 centimeter
1104,
1105,68.00 centimeter
1106,130.00 centimeter
1107,6.00 centimeter
1108,15.00 centimeter
1109,34.80 centimeter
1110,3.00 centimeter
1111,
1112,7.11 centimeter
1113,45.00 centimeter
1114,5.00 volt
1115,80.00 centimeter
1116,16.26 centimeter
1117,16.50 centimeter
1118,25.40 centimeter
1119,25.00 centimeter
1120,25.40 centimeter
1121,12.00 centimeter
1122,5.99 centimeter
1123,80.00 centimeter
1124,9000.00 gram
1125,48.00 centimeter
1126,55.00 centimeter
1127,5.00 watt
1128,
1129,60.00 centimeter
1130,
1131,24.00 volt
1132,
1133,47.00 centimeter
1134,47.00 centimeter
1135,47.00 centimeter
1136,90718.40 gram
1137,0.80 centimeter
1138,14.00 centimeter
1139,21.00 centimeter
1140,14.00 centimeter
1141,44.00 centimeter
1142,17.02 centimeter
1143,6.50 centimeter
1144,6.99 centimeter
1145,7.00 centimeter
1146,
1147,23.00 centimeter
1148,
1149,
1150,29.50 centimeter
1151,29.50 centimeter
1152,29.50 centimeter
1153,45.00 centimeter
1154,24.00 centimeter
1155,12.70 centimeter
1156,1250.00 milliliter
1157,120.00 centimeter
1158,7.50 centimeter
1159,7.87 centimeter
1160,225.04 centimeter
1161,76.00 centimeter
1162,76.00 centimeter
1163,76.00 centimeter
1164,
1165,274.32 centimeter
1166,152.40 centimeter
1167,29.46 centimeter
1168,20.07 centimeter
1169,29.46 centimeter
1170,
1171,10.00 centimeter
1172,9.91 centimeter
1173,25.50 centimeter
1174,8.00 centimeter
1175,160.00 centimeter
1176,200.00 gram
1177,310.00 gram
1178,110.00 centimeter
1179,27.00 centimeter
1180,24.99 centimeter
1181,66.00 milliliter
1182,7482.10 milliliter
1183,
1184,98.00 centimeter
1185,12.00 volt
1186,3785000.00 milliliter
1187,38.10 centimeter
1188,63.50 centimeter
1189,22679.60 gram
1190,4000.00 centimeter
1191,4000.00 centimeter
1192,4000.00 centimeter
1193,90.00 centimeter
1194,180.00 centimeter
1195,190.00 centimeter
1196,60.00 centimeter
1197,5.99 centimeter
1198,8.00 centimeter
1199,6.00 centimeter
1200,48.26 centimeter
1201,72.00 centimeter
1202,200000.00 gram
1203,40.00 centimeter
1204,17.78 centimeter
1205,7500.00 centimeter
1206,5.00 centimeter
1207,35.00 centimeter
1208,5.00 centimeter
1209,55.88 centimeter
1210,66.04 centimeter
1211,
1212,210.00 gram
1213,60.00 centimeter
1214,
1215,411.07 gram
1216,140.00 centimeter
1217,60.00 centimeter
1218,115.00 gram
1219,
1220,6.99 centimeter
1221,10.00 centimeter
1222,13.50 centimeter
1223,19.00 centimeter
1224,600.00 gram
1225,90.17 centimeter
1226,11.00 gram
1227,20.00 centimeter
1228,2.00 centimeter
1229,2.01 centimeter
1230,39.12 centimeter
1231,60.96 centimeter
1232,45.00 centimeter
1233,2.54 centimeter
1234,28.00 gram
1235,76.20 centimeter
1236,
1237,53.00 centimeter
1238,42.00 centimeter
1239,55.88 centimeter
1240,15.00 centimeter
1241,283.50 gram
1242,60.00 milliliter
1243,37.01 centimeter
1244,5.00 centimeter
1245,11.30 centimeter
1246,120.00 gram
1247,4001.77 centimeter
1248,400.00 centimeter
1249,12.50 centimeter
1250,14.50 centimeter
1251,4277.51 milliliter
1252,12.00 centimeter
1253,6.00 centimeter
1254,203.00 gram
1255,3300.00 gram
1256,158757.20 gram
1257,40.64 centimeter
1258,9.80 centimeter
1259,13.00 centimeter
1260,354.88 milliliter
1261,2.00 centimeter
1262,2.03 centimeter
1263,27.00 centimeter
1264,163293.12 gram
1265,190.50 centimeter
1266,
1267,80.00 centimeter
1268,45.00 centimeter
1269,177.98 centimeter
1270,63.09 centimeter
1271,
1272,
1273,
1274,2.50 milliliter
1275,15000.00 centimeter
1276,8900.00 centimeter
1277,15000.00 centimeter
1278,
1279,
1280,120000.00 gram
1281,171.00 centimeter
1282,970.12 gram
1283,595.34 gram
1284,251.37 milliliter
1285,
1286,60.01 centimeter
1287,143.00 centimeter
1288,143.00 centimeter
1289,180.09 centimeter
1290,3628.74 gram
1291,170.10 gram
1292,33.00 centimeter
1293,22.00 centimeter
1294,
1295,14.80 centimeter
1296,187.96 centimeter
1297,20.02 centimeter
1298,20.02 centimeter
1299,21.59 centimeter
1300,41.27 centimeter
1301,60.00 centimeter
1302,60.00 centimeter
1303,150.25 gram
1304,152.40 centimeter
1305,750.00 watt
1306,47.00 centimeter
1307,53.00 centimeter
1308,
1309,
1310,22450.00 gram
1311,200.00 gram
1312,76.20 centimeter
1313,2.50 centimeter
1314,3.50 centimeter
1315,40.00 centimeter
1316,8.00 centimeter
1317,8.38 centimeter
1318,8.38 centimeter
1319,21.00 centimeter
1320,38.00 centimeter
1321,11.00 gram
1322,25.00 centimeter
1323,28.50 centimeter
1324,
1325,6.35 centimeter
1326,6.50 centimeter
1327,878.83 gram
1328,
1329,9200.00 centimeter
1330,12.20 centimeter
1331,9000.00 gram
1332,
1333,
1334,210.00 centimeter
1335,90.00 centimeter
1336,4.70 centimeter
1337,4.70 centimeter
1338,190.00 centimeter
1339,60.00 centimeter
1340,1587.57 gram
1341,50.00 centimeter
1342,3.12 gram
1343,105.00 centimeter
1344,10.00 centimeter
1345,30.48 centimeter
1346,15.49 centimeter
1347,33.00 gram
1348,
1349,99790.24 gram
1350,
1351,453.59 gram
1352,
1353,24.00 volt
1354,
1355,4.50 centimeter
1356,4.50 centimeter
1357,15.24 centimeter
1358,15.00 centimeter
1359,15.24 centimeter
1360,60.00 centimeter
1361,14500.00 centimeter
1362,11.43 centimeter
1363,600.00 centimeter
1364,
1365,76.20 centimeter
1366,75.00 centimeter
1367,76.20 centimeter
1368,340.19 gram
1369,15.40 volt
1370,2126.21 gram
1371,
1372,
1373,5.00 centimeter
1374,96.00 centimeter
1375,50.00 centimeter
1376,96.00 centimeter
1377,30.48 centimeter
1378,3800.00 centimeter
1379,244.00 centimeter
1380,3.70 volt
1381,86.00 centimeter
1382,34.01 centimeter
1383,33.00 centimeter
1384,7.37 centimeter
1385,
1386,6.00 volt
1387,54.00 centimeter
1388,18.00 centimeter
1389,2.30 centimeter
1390,90.17 centimeter
1391,500.00 gram
1392,80.00 centimeter
1393,120.00 milliliter
1394,100.08 centimeter
1395,50.04 centimeter
1396,71.12 centimeter
1397,21.00 centimeter
1398,5.50 centimeter
1399,
1400,72.00 centimeter
1401,1800.00 gram
1402,25.00 centimeter
1403,9.91 centimeter
1404,
1405,130.05 centimeter
1406,15875.72 gram
1407,20.32 centimeter
1408,498.95 gram
1409,11.00 centimeter
1410,15.00 centimeter
1411,
1412,12.00 volt
1413,
1414,500.00 watt
1415,
1416,74.00 centimeter
1417,27215.52 gram
1418,11.00 centimeter
1419,60.00 centimeter
1420,50.00 centimeter
1421,50.00 centimeter
1422,850.00 gram
1423,850.00 gram
1424,74.00 centimeter
1425,
1426,
1427,18.00 watt
1428,4.00 centimeter
1429,45.00 centimeter
1430,109.22 centimeter
